lat,lon,name,admin1,admin2,cc
35.4638851,53.2135038,629,207,15,
35.5834074,53.3882906,630,208,15,
36.4827556,55.0010717,631,209,15,
36.0790243,55.8098841,632,209,15,
36.3510635,55.0023106,633,209,15,
36.4195026,54.9649915,634,209,15,
36.6737481,55.2968812,635,209,15,
36.4796519,54.6483772,636,209,15,
35.3439147,52.069887,637,210,15,
35.2222875,52.3383855,638,210,15,
35.6539439,53.3379876,639,211,15,
35.7719942,53.3302432,640,211,15,
35.7108029,53.3555769,641,211,15,
36.36207545,56.19257091,642,212,15,
-1,-1,643,213,16,
-1,-1,644,213,16,
-1,-1,645,213,16,
-1,-1,646,213,16,
-1,-1,647,214,16,
-1,-1,648,214,16,
-1,-1,649,215,16,
-1,-1,650,215,16,
-1,-1,651,216,16,
-1,-1,652,217,16,
-1,-1,653,217,16,
-1,-1,654,218,16,
-1,-1,655,218,16,
-1,-1,656,219,16,
-1,-1,657,220,16,
-1,-1,658,220,16,
-1,-1,659,220,16,
-1,-1,660,220,16,
-1,-1,661,220,16,
-1,-1,662,221,16,
-1,-1,663,221,16,
-1,-1,664,221,16,
-1,-1,665,222,16,
-1,-1,666,222,16,
-1,-1,667,223,16,
-1,-1,668,224,16,
-1,-1,669,225,16,
-1,-1,670,225,16,
-1,-1,671,226,16,
-1,-1,672,227,16,
-1,-1,673,228,16,
-1,-1,674,228,16,
-1,-1,675,228,16,
-1,-1,676,229,16,
-1,-1,677,230,16,
-1,-1,678,230,16,
-1,-1,679,231,16,
31.1627056,52.6490454,680,232,17,
31.5158438,52.1247911,681,232,17,
31.1952313,52.4862158,682,232,17,
31.0338723,52.8397513,683,232,17,
31.1915603,52.5155699,684,232,17,
29.914968,53.3089761,685,233,17,
29.1252321,54.0405113,686,234,17,
29.0203737,54.2477453,687,234,17,
29.2006585,53.72760353,688,234,17,
30.8925778,52.688496,689,235,17,
-1,-1,690,235,17,
30.7231669,51.954873,691,235,17,
30.7101418,52.1742262,692,235,17,
30.4894787,53.5923677,693,236,17,
29.9693659,53.87376,694,236,17,
30.0327056,53.7165328,695,236,17,
30.2922977,53.802393,696,236,17,
30.0797928,53.1358118,697,237,17,
30.18526535,53.20594936,698,237,17,
28.9621588,53.2168427,699,238,17,
28.4961762,53.5593366,700,238,17,
28.937829,53.3147706,701,238,17,
28.7017719,52.9536255,702,238,17,
28.6393017,53.6378046,703,238,17,
29.498294,53.3122486,704,239,17,
29.6271573,53.2339929,705,239,17,
30.6120886,53.1952146,706,240,17,
-1,-1,707,240,17,
27.8899259,53.4367822,708,241,17,
28.6548665,54.6837567,709,242,17,
28.753194,54.548149,710,242,17,
28.3071988,55.1923987,711,242,17,
28.2155252,55.133631,712,242,17,
30.3355051,51.2901805,713,243,17,
30.2443946,51.5241743,714,243,17,
28.3590721,54.4206696,715,244,17,
28.4064149,54.1884143,716,244,17,
28.3333299,54.4178307,717,244,17,
30.2623521,51.9836519,718,245,17,
30.0080169,52.3604232,719,245,17,
-1,-1,720,245,17,
29.2721889,53.22157,721,246,17,
29.2306219,52.9562466,722,246,17,
-1,-1,723,247,17,
29.5751121,52.89745177,724,247,17,
29.7788503,52.7185108,725,247,17,
-1,-1,726,247,17,
29.6060218,52.5378041,727,247,17,
29.7997169,52.6504164,728,247,17,
28.4921165,52.3036835,729,248,17,
28.8553783,52.0946443,730,248,17,
29.1225372,52.0151013,731,248,17,
28.7484346,53.8041063,732,249,17,
28.9486348,53.9955053,733,249,17,
28.9366395,53.6510677,734,249,17,
28.8598202,54.16065088,735,249,17,
-1,-1,736,249,17,
28.8545602,53.8259023,737,249,17,
28.845604,52.5727236,738,250,17,
28.8664357,52.7485571,739,250,17,
28.3468462,52.9664812,740,251,17,
-1,-1,741,251,17,
28.482802,53.0357558,742,251,17,
-1,-1,743,251,17,
-1,-1,744,251,17,
29.2869221,51.9394109,745,252,17,
29.5679441,51.3395311,746,252,17,
29.8510025,51.5819119,747,252,17,
29.6202056,51.652273,748,252,17,
29.5327812,51.3960796,749,252,17,
29.8019495,51.6935995,750,252,17,
29.2003014,52.6926076,751,253,17,
27.6701538,54.1378384,752,254,17,
27.7625325,54.0051497,753,255,17,
28.0832919,54.0467988,754,255,17,
27.4298807,53.5141478,755,255,17,
28.2529474,53.9829116,756,255,17,
27.6459069,54.345362,757,255,17,
27.4474729,53.8602178,758,255,17,
27.6619203,54.3229561,759,255,17,
27.6900779,54.38714,760,255,17,
27.2218581,53.6163045,761,256,17,
27.2112114,53.6588384,762,256,17,
27.6248362,52.9976097,763,256,17,
27.333426,53.1816105,764,256,17,
30.3458603,52.24196224,765,257,17,
30.0755424,52.592567,766,257,17,
30.0045006,53.0060452,767,257,17,
30.3222845,52.1932593,768,257,17,
29.8762905,52.8062895,769,257,17,
30.0724542,51.2059662,770,258,17,
30.0090201,51.5737978,771,258,17,
30.1154071,51.5229633,772,258,17,
27.7254045,52.6648188,773,259,17,
27.4480198,52.9723728,774,259,17,
27.6633591,52.6611102,775,259,17,
27.5514645,52.8821254,776,259,17,
27.4668628,53.0501495,777,259,17,
29.60553,53.83208108,778,260,17,
29.1461299,54.7027042,779,260,17,
29.4764819,54.3343068,780,260,17,
29.1972504,54.3267782,781,260,17,
36.0416927,50.5320519,782,261,18,
36.1285497,50.1758838,783,261,18,
35.7572894,49.2849077,784,262,18,
35.5787119,49.2235344,785,262,18,
36.1865866,50.064134,786,263,18,
36.2299677,50.1234128,787,263,18,
36.2169237,50.1481869,788,263,18,
36.2255821,50.1878041,789,263,18,
36.0531207,49.8249049,790,264,18,
35.7679957,50.0579667,791,264,18,
35.811396,49.7420921,792,264,18,
35.7739115,49.9362308,793,264,18,
35.8980371,49.7700946,794,264,18,
35.9353304,49.7479887,795,265,18,
36.0726006,49.6937027,796,265,18,
35.9294793,49.5117431,797,265,18,
-1,-1,798,265,18,
35.9909852,49.6245427,799,265,18,
36.2305623,49.9248188,800,266,18,
36.5411254,50.2117178,801,266,18,
36.6466238,49.1917414,802,266,18,
36.2804074,50.006663,803,266,18,
36.3701265,49.6631317,804,266,18,
-1,-1,805,266,18,
36.451748,50.4753083,806,266,18,
34.7747682,50.5164348,807,267,19,
34.5504237,50.2473376,808,267,19,
34.4783955,50.4577101,809,267,19,
34.6423134,50.8799831,810,267,19,
34.6136599,51.0246432,811,267,19,
34.3930163,50.8648024,812,267,19,
35.931781,45.7966561,813,268,20,
35.9946631,45.8843225,814,268,20,
35.9383195,45.9348089,815,268,20,
36.0583,45.7481,816,268,20,
35.6791869,47.7983782,817,269,20,
35.8729607,47.6027902,818,269,20,
35.7256662,48.09483735,819,269,20,
36.0488063,47.8233496,820,269,20,
36.2843531,47.746568,821,269,20,
35.1406,47.321,822,270,20,
35.280039,47.4189871,823,270,20,
35.9159662,47.0193315,824,271,20,
36.0485911,46.90636784,825,271,20,
35.2526,46.2624,826,272,20,
35.3123202,46.3659551,827,272,20,
36.2427456,46.2705227,828,273,20,
36.2017503,46.4610855,829,273,20,
35.3126047,46.9978639,830,274,20,
35.3570893,46.676496,831,274,20,
35.0641194,47.9661961,832,275,20,
35.2446523,47.9869563,833,275,20,
35.2478257,47.778892,834,275,20,
35.1679005,47.800886,835,275,20,
34.7975071,46.9362721,836,276,20,
35.0574727,47.1525037,837,276,20,
35.5944721,46.0908221,838,277,20,
35.6338173,46.3054099,839,277,20,
35.4644364,46.208135,840,277,20,
35.5219063,46.1758889,841,277,20,
28.4568592,56.3634502,842,278,21,
30.8419668,55.3413062,843,279,21,
30.8724332,55.2720954,844,279,21,
29.2340169,56.6056569,845,280,21,
29.2513403,56.6995331,846,280,21,
29.9283973,56.5717384,847,281,21,
29.9067856,56.6622281,848,281,21,
29.7111348,57.0372966,849,281,21,
29.5230978,56.8158055,850,281,21,
29.8575198,56.8004242,851,281,21,
29.0661863,58.404499,852,282,21,
29.1059864,58.3565663,853,282,21,
28.232769,57.5107436,854,283,21,
28.7903723,57.96108,855,283,21,
28.6697367,57.7373382,856,283,21,
29.2331911,57.3372473,857,283,21,
29.25079825,56.8740134,858,284,21,
29.3229602,57.203694,859,284,21,
31.2676737,56.8069974,860,285,21,
30.7594357,57.0039838,861,285,21,
30.9034647,55.7289235,862,286,21,
30.402184,55.9941776,863,286,21,
30.402184,55.9941776,864,286,21,
30.5263201,55.6424426,865,286,21,
30.3604577,56.04358149,866,286,21,
28.0185535,58.0006441,867,287,21,
27.7899214,58.6201343,868,287,21,
28.6036985,58.73454254,869,288,21,
28.627485,59.1221283,870,288,21,
30.7174008,56.77589,871,289,21,
30.7452118,56.7310201,872,289,21,
30.8134822,56.5672432,873,289,21,
30.8653247,56.3647809,874,289,21,
29.4183169,56.0478165,875,290,21,
29.8735063,55.7493447,876,290,21,
29.3255294,55.7858539,877,290,21,
29.6437853,55.41769163,878,290,21,
29.4447686,55.6712851,879,290,21,
29.3897031,55.7203011,880,290,21,
-1,-1,881,290,21,
30.5167659,55.0329444,882,291,21,
-1,-1,883,291,21,
30.1558292,55.0863353,884,291,21,
30.79402955,54.82998497,885,291,21,
29.7874966,55.2694082,886,291,21,
28.4324169,57.9416463,887,292,21,
28.4779105,57.844051,888,292,21,
28.3601239,58.1590145,889,292,21,
28.0937638,57.2264594,890,293,21,
28.9454742,58.8845357,891,294,21,
27.5239005,57.8771387,892,295,21,
30.3276538,56.9247177,893,296,21,
30.2315368,57.751371,894,296,21,
30.187107,56.8176548,895,296,21,
30.0602871,57.1107791,896,296,21,
30.6012065,56.9087704,897,296,21,
29.5981294,57.4364877,898,296,21,
30.4102939,56.9155312,899,296,21,
30.4196387,57.7023666,900,296,21,
30.5674028,56.844081,901,296,21,
30.2924363,57.0646827,902,296,21,
29.8840436,57.7324102,903,296,21,
30.0536359,57.2883027,904,296,21,
30.0837663,57.162155,905,296,21,
31.4100681,56.2825998,906,297,21,
31.155512,56.3803406,907,297,21,
27.9502255,57.7025775,908,298,21,
27.4014947,57.4949725,909,299,21,
27.4558986,57.38750324,910,299,21,
28.9513934,58.6963456,911,300,21,
28.9163336,58.5496666,912,300,21,
34.1032775,46.5494269,913,301,22,
33.89006015,46.78617911,914,301,22,
34.970525,46.3600038,915,302,22,
34.9813,46.2709,916,302,22,
35.0458307,46.3622191,917,302,22,
35.1808,46.2544,918,302,22,
35.1612676,46.2042463,919,302,22,
34.8322142,45.8424966,920,303,22,
34.7390185,46.1495838,921,303,22,
34.8039724,46.4920807,922,304,22,
34.521723,45.952402,923,305,22,
34.2990982,46.18325867,924,305,22,
34.344125,46.417181,925,305,22,
34.7161309,46.6508369,926,306,22,
34.9409,46.4587,927,306,22,
34.4429106,45.8864958,928,307,22,
34.8126546,47.4612562,929,308,22,
34.7832217,47.5988073,930,308,22,
34.4812132,47.6935934,931,309,22,
34.5843,47.442,932,309,22,
33.9154913,45.7586566,933,310,22,
34.5218483,45.581885,934,310,22,
34.2686793,46.8039666,935,311,22,
34.3239414,47.0735891,936,311,22,
34.44618615,46.59870201,937,311,22,
34.1108,47.0896,938,311,22,
34.5051774,47.9658794,939,312,22,
34.5071703,48.079899,940,312,22,
34.0266,46.329,941,313,22,
34.1411088,45.9140759,942,313,22,
34.3995692,47.4448343,943,314,22,
34.2721,47.5861,944,314,22,
-1,-1,945,315,23,
-1,-1,946,316,23,
-1,-1,947,316,23,
-1,-1,948,316,23,
-1,-1,949,316,23,
30.6573867,51.59911658,950,316,23,
-1,-1,951,317,23,
-1,-1,952,318,23,
-1,-1,953,318,23,
-1,-1,954,319,23,
-1,-1,955,319,23,
-1,-1,956,320,23,
-1,-1,957,320,23,
-1,-1,958,320,23,
-1,-1,959,320,23,
-1,-1,960,321,23,
-1,-1,961,322,23,
37.0875125,55.1725639,962,323,24,
37.1391667,55.1638889,963,323,24,
37.0763889,55.2625,964,323,24,
37.0134841,54.4576664,965,324,24,
37.13275185,54.62139038,966,324,24,
36.77023265,53.94702423,967,325,24,
36.7400119,53.9094891,968,325,24,
36.9612055,54.0867295,969,326,24,
-1,-1,970,327,24,
37.0124523,54.9857238,971,327,24,
37.0355462,55.0492231,972,327,24,
37.0150484,55.1424163,973,327,24,
36.9961957,54.8565871,974,328,24,
-1,-1,975,328,24,
36.900353,54.7501997,976,328,24,
36.9422656,54.8573353,977,328,24,
36.792383,54.1127036,978,329,24,
37.5320498,55.596804,979,330,24,
37.3814474,55.4894121,980,330,24,
37.2719444,55.4325,981,331,24,
36.8547447,54.535716,982,332,24,
36.8924801,54.5690723,983,332,24,
36.8392776,54.4320858,984,332,24,
37.011276,54.231706,985,333,24,
37.0697274,54.0775919,986,333,24,
37.4374803,54.686929,987,334,24,
37.2374227,55.1891172,988,334,24,
37.9042755,55.9549173,989,335,24,
37.2288889,55.3747222,990,336,24,
38.4193239,48.8715278,991,337,25,
38.3082625,48.8675037,992,337,25,
37.26497555,49.94274383,993,338,25,
37.4188972,49.9488125,994,338,25,
37.0961905,50.1844452,995,339,25,
37.0422997,50.2329813,996,339,25,
37.4753694,49.45023316,997,340,25,
37.3742058,49.7581583,998,341,25,
37.3904902,49.6607472,999,341,25,
37.2793607,49.5846102,1000,341,25,
37.179787,49.6947763,1001,341,25,
37.2787049,49.7721208,1002,341,25,
37.3592891,49.8621573,1003,341,25,
37.2551709,49.8150112,1004,341,25,
37.6027033,49.0693636,1005,342,25,
37.5512708,49.1411794,1006,342,25,
36.7738197,49.7547696,1007,343,25,
36.8928479,49.5276938,1008,343,25,
36.7021301,49.7957151,1009,343,25,
36.897394,49.4915717,1010,343,25,
36.8219055,49.4268249,1011,343,25,
36.6279334,49.5162305,1012,343,25,
36.7448499,49.4000305,1013,343,25,
36.9743391,50.57079,1014,344,25,
37.0314749,50.326393,1015,344,25,
37.1381592,50.2927862,1016,344,25,
37.0769158,50.3971953,1017,344,25,
37.03829,50.4058965,1018,344,25,
36.8884879,49.906745,1019,345,25,
37.1521893,49.8716407,1020,345,25,
37.13516755,49.37290005,1021,346,25,
37.1703562,49.4027782,1022,346,25,
37.301672,49.3147378,1023,347,25,
37.3021335,49.2208733,1024,347,25,
-1,-1,1025,347,25,
37.7221513,48.9541713,1026,348,25,
38.1787525,48.8924267,1027,348,25,
38.1479478,48.8945515,1028,348,25,
37.9585381,48.912749,1029,348,25,
37.7974981,48.904184,1030,348,25,
37.2273234,49.3141954,1031,349,25,
37.1551276,48.9899692,1032,349,25,
37.1957815,49.1969213,1033,349,25,
37.25551425,50.00655944,1034,350,25,
37.2060727,50.0028774,1035,350,25,
37.0587584,49.99916066,1036,351,25,
37.2297183,50.2531785,1037,351,25,
37.1559178,50.2161864,1038,351,25,
37.1523678,50.1740681,1039,351,25,
37.1955948,50.1529566,1040,351,25,
-1,-1,1041,352,25,
37.3640801,49.1328792,1042,352,25,
33.4568272,49.4537204,1043,353,26,
33.5945409,49.522325,1044,353,26,
33.4035124,49.6921874,1045,354,26,
33.1853836,49.1906861,1046,354,26,
34.0166865,48.6426479,1047,355,26,
33.8943281,48.7560936,1048,355,26,
33.1524187,47.7117493,1049,356,26,
33.3793239,47.9603107,1050,356,26,
33.6485949,48.5597292,1051,357,26,
33.4842109,48.3538276,1052,357,26,
33.4999202,48.7059909,1053,357,26,
33.2514439,48.84853211,1054,357,26,
34.0726246,47.9728357,1055,358,26,
34.207928,47.7632205,1056,358,26,
33.67325585,48.87559946,1057,359,26,
33.4992998,49.0529575,1058,359,26,
33.5636959,48.0225482,1059,360,26,
33.4866325,48.0304375,1060,360,26,
33.2809639,47.5077418,1061,361,26,
33.8627885,48.2619601,1062,362,26,
33.8982515,48.1034902,1063,362,26,
33.6904944,47.1502234,1064,363,26,
33.5331808,47.6070512,1065,363,26,
33.38047145,47.40675127,1066,363,26,
33.4742486,47.2370614,1067,363,26,
36.4718947,52.3499009,1068,364,27,
36.4062759,52.3095848,1069,364,27,
36.4792745,52.4496747,1070,364,27,
35.8819792,52.1697254,1071,364,27,
35.9038115,52.2246758,1072,364,27,
36.5969933,52.6652777,1073,365,27,
36.5452581,52.6846571,1074,365,27,
36.3810371,52.6007896,1075,365,27,
36.5216636,52.5752104,1076,365,27,
36.431717,52.6578558,1077,365,27,
36.3063786,52.6246893,1078,365,27,
36.3636458,52.7341391,1079,365,27,
36.7008777,52.6481047,1080,366,27,
36.6702899,52.7620524,1081,366,27,
36.6454858,52.6335284,1082,366,27,
36.6911785,53.543415,1083,367,27,
36.7018803,53.640388,1084,367,27,
36.6813186,53.4285792,1085,367,27,
36.8154324,50.8787003,1086,368,27,
36.781374,50.8727556,1087,368,27,
36.8495832,50.7909086,1088,368,27,
36.7486267,51.0358454,1089,368,27,
36.6400238,52.9100038,1090,369,27,
36.6879187,52.9118026,1091,369,27,
36.6506071,51.4222349,1092,370,27,
36.4539728,51.3005763,1093,370,27,
36.6879365,51.3452585,1094,370,27,
36.9225518,50.6431897,1095,371,27,
-1,-1,1096,371,27,
36.4284939,53.1350757,1097,372,27,
36.5658725,53.058569,1098,372,27,
36.172631,53.25178384,1099,372,27,
36.2366087,53.5412514,1100,372,27,
36.066319,52.8366338,1101,373,27,
36.1169618,53.0574831,1102,373,27,
36.1797175,52.9770067,1103,373,27,
36.3004288,52.8815857,1104,374,27,
36.580532,52.8097463,1105,375,27,
36.7050537,51.1960013,1106,376,27,
-1,-1,1107,376,27,
36.6964662,51.2511485,1108,376,27,
36.6830883,52.5217808,1109,377,27,
36.4973944,52.956852,1110,378,27,
36.4636399,52.8579311,1111,378,27,
36.5055519,51.1587669,1112,379,27,
36.7283914,53.8088538,1113,380,27,
36.6726719,52.4530378,1114,381,27,
36.6308963,52.2621156,1115,381,27,
36.596122,53.2108207,1116,382,27,
36.6511824,53.2965182,1117,383,27,
36.5987867,52.135172,1118,384,27,
36.202753,51.8089289,1119,384,27,
36.4773762,52.1167325,1120,384,27,
36.5694026,51.9617002,1121,384,27,
36.5732661,52.0101,1122,384,27,
36.3947555,51.5948604,1123,385,27,
36.3843225,51.7273613,1124,385,27,
36.6503443,51.4915115,1125,385,27,
34.5216784,50.0018687,1126,386,28,
34.0956347,49.6913344,1127,387,28,
34.28480135,49.8584087,1128,387,28,
34.4133717,49.4960624,1129,387,28,
34.1003203,49.9325663,1130,387,28,
34.6927402,50.0146963,1131,388,28,
33.6446965,50.0801376,1132,389,28,
33.67494,49.8760505,1133,389,28,
34.2576054,49.3260118,1134,390,28,
34.3933112,49.1840004,1135,390,28,
33.9880486,50.6862901,1136,391,28,
34.0096318,50.8402395,1137,391,28,
35.3624016,50.6793095,1138,392,28,
35.399491,50.3345777,1139,392,28,
35.3312924,49.9556045,1140,392,28,
35.3830162,50.5644495,1141,392,28,
35.3011297,50.5073612,1142,392,28,
34.78739535,50.42549403,1143,393,28,
35.0206133,50.3584834,1144,393,28,
35.1092029,49.8312434,1145,393,28,
35.1306563,49.7089976,1146,393,28,
33.8855889,49.3521739,1147,394,28,
34.0444771,49.2886966,1148,394,28,
33.9293155,49.4070049,1149,394,28,
33.8800652,49.5326243,1150,394,28,
34.0494861,49.4316734,1151,394,28,
33.7803949,49.2308157,1152,394,28,
34.7562927,49.5320125,1153,395,28,
34.5044405,49.6842027,1154,395,28,
34.7207822,49.3219622,1155,396,28,
34.6211735,49.2047717,1156,396,28,
33.9060573,50.4526427,1157,397,28,
33.8892347,50.5725276,1158,397,28,
-1,-1,1159,398,29,
27.1977195,54.362564,1160,399,29,
27.0173998,54.2839961,1161,399,29,
26.4550218,57.9021823,1162,400,29,
26.5968656,57.8950727,1163,400,29,
27.1793466,56.2781423,1164,401,29,
27.3456738,56.1830029,1165,401,29,
27.5012479,56.6361561,1166,401,29,
27.6310402,55.8952572,1167,401,29,
27.444385,56.5481706,1168,401,29,
-1,-1,1169,402,29,
-1,-1,1170,402,29,
-1,-1,1171,402,29,
-1,-1,1172,402,29,
-1,-1,1173,402,29,
27.2082174,53.0351431,1174,403,29,
27.179885,53.0025795,1175,403,29,
27.2525961,52.8671285,1176,403,29,
25.8709434,57.4593442,1177,404,29,
-1,-1,1178,405,29,
-1,-1,1179,405,29,
-1,-1,1180,405,29,
27.0493696,55.64181178,1181,406,29,
27.4097269,55.27973464,1182,406,29,
-1,-1,1183,407,29,
27.4413347,57.1909085,1184,407,29,
27.7411165,57.2239649,1185,407,29,
26.5180461,57.1018838,1186,408,29,
26.8024898,57.0260523,1187,408,29,
26.5877269,57.0926598,1188,408,29,
26.9674546,56.0778103,1189,409,29,
26.777574,56.0631263,1190,409,29,
26.95195035,56.26638221,1191,409,29,
27.0955031,56.452739,1192,409,29,
27.3396747,56.9567463,1193,410,29,
26.8370511,57.4254084,1194,410,29,
27.1483069,57.0736732,1195,410,29,
27.1525401,57.4469048,1196,410,29,
34.7357024,47.9266027,1197,411,30,
34.7825885,48.1217832,1198,411,30,
34.9059088,48.440865,1199,412,30,
34.9230044,48.3433877,1200,412,30,
34.9746055,48.4750848,1201,412,30,
35.0764851,48.6161213,1202,412,30,
34.5478858,48.4478184,1203,413,30,
34.6022187,48.4508805,1204,413,30,
34.4865511,48.2859752,1205,413,30,
35.4431296,48.8234849,1206,414,30,
35.3884459,49.0344948,1207,414,30,
35.3101504,49.1004503,1208,414,30,
35.1179137,48.9721158,1209,415,30,
35.4926221,48.4515219,1210,416,30,
35.2083683,48.7242053,1211,416,30,
35.28065355,48.16006036,1212,416,30,
34.504361,48.6909354,1213,417,30,
34.4322536,48.6862474,1214,417,30,
34.1552764,49.01032,1215,417,30,
34.2090147,48.704561,1216,417,30,
34.2922623,48.8215749,1217,417,30,
34.2128467,48.2600728,1218,418,30,
34.360476,48.1138221,1219,418,30,
34.1771986,48.2445727,1220,418,30,
34.1896877,48.3716218,1221,418,30,
34.8856081,48.55631,1222,419,30,
34.8594697,49.0033362,1223,419,30,
34.8306393,48.4614319,1224,419,30,
34.7990866,48.5148169,1225,419,30,
31.1324814,53.2803103,1226,420,31,
31.0223563,53.3552819,1227,420,31,
32.3585286,53.9945364,1228,421,31,
32.3063333,54.0159678,1229,421,31,
32.4399758,53.628458,1230,421,31,
32.000526,54.2071804,1231,422,31,
31.8660363,53.9524198,1232,422,31,
31.600182,55.3979115,1233,423,31,
31.876794,56.0191037,1234,424,31,
31.752049,54.217422,1235,425,31,
31.4845702,54.1259966,1236,425,31,
30.4774172,54.2126137,1237,426,31,
30.0585897,54.3674023,1238,426,31,
31.5841945,54.4445661,1239,427,31,
32.2779278,53.9939167,1240,428,31,
32.2511528,54.0159232,1241,428,31,
32.0247386,53.5485895,1242,428,31,
31.8254158,54.3936551,1243,429,31,
31.9903361,54.2354245,1244,429,31,
31.9422469,54.2828268,1245,429,31,
31.8886686,54.3641264,1246,429,31,